No;Brand;SKU;Nama;HPP;Harga;Ranking;Grade;Kategori Brand;Kategori;Sub Kategori;Top4000;Terjual;Stok;Last Sales;Lost Days;Velocity Capped;Daily Sales;Lead Time;Max. Daily Sales;Max. Lead Time;Min. Order;Safety Stok;ROP;3W Cover;Sedang PO;Suggested;Amount;Toko;Siklus;[Brand] Promo Factor;[Brand] Delay Factor;[SKU] Promo Factor;[SKU] Delay Factor;[Master - SKU] Promo Factor;[Master - SKU] Delay Factor;Stock Cover;Days to Backup;Qty to Backup
5314;SENKA;101001114140;SENKA Perfect Whip Low pH Calming Cica 100 gr;63202;79000;9671;C;BEAUTY MATURE;Face Cleansing;Facial Wash;0;1;8;2025-10-23;0;0;0,02;2;1;6;1;5,97;6;23;0;0;0;Miss Glam Padang;21;0;0;0;0;;;400;0;0
5315;SENKA;4550516705464;SENKA Perfect Whip Vit C Poreless Glow Japanese Yuzu 100gr New;60139;83000;6717;B;BEAUTY MATURE;Face Cleansing;Facial Wash;0;2;3;2025-11-02;0;0;0,03;2;1;6;3;5,93;6;23;0;21;1262919;Miss Glam Padang;21;0;0;0;0;;;100;0;0
5316;SENKA;4550516705907;SENKA Perfect Whip White A - 100gr New ;46366;60000;2888;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;13;10;2025-11-17;0;0;0,22;2;2;6;3;11,56;12;46;0;36;1669176;Miss Glam Padang;21;0;0;0;0;;;45,45;0;0
5317;SENKA;4550516474636;SENKA Perfect Whip White Clay 120gr New;55936;71000;3151;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;12;3;2025-11-21;0;0;0,2;2;2;6;3;11,59;12;46;0;42;2349312;Miss Glam Padang;21;0;0;0;0;;;15;0;0
5318;SERASOFT;8998866106788;SERASOFT Serum Shampoo Dandruff Treatment 170ml;19215;27000;8795;C;SWALAYAN UMUM;Shampoo;Shampoo;0;1;0;2025-10-15;39;20;0,03;2;1;6;3;5,94;6;23;0;0;0;Miss Glam Padang;21;0;0;0;0;;;0;0;0
5319;SHANTOS ROMEO;8998183604134;SHANTOS ROMEO Active Man 100ml;44439;52500;7612;B;MEN;Men's Care;Parfume;0;2;4;2025-11-11;0;0;0,03;4;1;6;3;5,86;6;25;0;21;933219;Miss Glam Padang;21;0;0;0;0;;;133,33;0;0
5320;SHANTOS ROMEO;8998183606435;SHANTOS ROMEO Classic Pomade Greasy & Shines With Ginseng 75gr;18021;22000;6162;B;MEN;Men's Care;Pomade;0;3;3;2025-11-23;0;0;0,05;4;1;6;3;5,8;6;25;0;21;378441;Miss Glam Padang;21;0;0;0;0;;;60;0;0
5321;SHANTOS ROMEO;8998183604141;SHANTOS ROMEO Gentle Man 100ml;44439;52500;7658;B;MEN;Men's Care;Parfume;0;1;0;2025-11-14;9;5;0,02;4;1;6;3;5,92;6;25;0;0;0;Miss Glam Padang;21;0;0;0;0;;;0;0;0
5322;SHANTOS ROMEO;8998183606893;SHANTOS ROMEO Pomade Classic 40gr;11416;13500;4805;B*;MEN;Men's Care;Pomade;0;5;1;2025-11-13;0;0;0,08;4;1;6;3;5,66;6;25;12;0;0;Miss Glam Padang;21;0;0;0;0;;;12,5;0;0
5323;SHANTOS ROMEO;8998183606428;SHANTOS ROMEO Supreme Pomade Oilbased 75gr;22644;27000;4528;B*;MEN;Men's Care;Pomade;0;6;7;2025-11-20;0;0;0,1;4;1;6;3;5,59;6;25;0;0;0;Miss Glam Padang;21;0;0;0;0;;;70;0;0
5324;SHANTOS ROMEO;8998183606411;SHANTOS ROMEO Supreme Pomade Waterbased Water Soluble & Strong Hold 75gr;25286;30000;8400;C;MEN;Men's Care;Pomade;0;1;2;2025-11-15;0;0;0,02;4;1;6;3;5,93;6;25;0;24;606864;Miss Glam Padang;21;0;0;0;0;;;100;0;0
5325;SHEEBY;41137;SHEEBY Collagen Drink 50gr;23000;29000;7270;B;BEAUTY MATURE;Multivitamin;Collagen Drink;0;2;0;2025-09-27;57;29;0,07;1;2;2;3;3,93;4;44;0;0;0;Miss Glam Padang;21;0;0;0;0;;;0;0;0
5326;SHINZUI;8992946519383;SHINZUI Body Cleanser Hana 180ml;12325;18000;3296;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;11;7;2025-11-08;0;0;0,19;3;2;7;3;13,44;14;48;0;42;517650;Miss Glam Padang;21;0;0;0;0;;;36,84;0;0
5327;SHINZUI;8992946519369;SHINZUI Body Cleanser Hana 225ml;18915;27500;4212;B*;BEAUTY MATURE;Body Cleanser;Body Wash;0;7;6;2025-11-14;0;0;0,12;3;1;7;3;6,64;7;24;0;18;340470;Miss Glam Padang;21;0;0;0;0;;;50;0;0
5328;SHINZUI;8992946523526;SHINZUI Body Cleanser Hana 400ml;24463;32000;2932;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;13;7;2025-11-20;0;0;0,22;3;2;7;3;13,34;14;48;0;42;1027446;Miss Glam Padang;21;0;0;0;0;;;31,82;0;0
5329;SHINZUI;8992946522277;SHINZUI Body Cleanser Khenso 180ml;12332;18000;1453;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;34;16;2025-11-23;0;0;0,58;3;4;7;3;26,27;28;96;0;81;998892;Miss Glam Padang;21;0;0;0;0;;;27,59;0;0
5330;SHINZUI;8992946519390;SHINZUI Body Cleanser Kirei 180ml;12343;18000;1551;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;32;16;2025-11-20;0;0;0,54;3;3;7;3;19,37;21;72;0;57;703551;Miss Glam Padang;21;0;0;0;0;;;29,63;0;0
5331;SHINZUI;8992946519376;SHINZUI Body Cleanser Kirei 225ml;18915;27500;4318;B*;BEAUTY MATURE;Body Cleanser;Body Wash;0;6;6;2025-11-22;0;0;0,1;3;1;7;3;6,69;7;24;0;18;340470;Miss Glam Padang;21;0;0;0;0;;;60;0;0
5332;SHINZUI;8992946523533;SHINZUI Body Cleanser Kirei 400ml;24463;32000;2125;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;21;15;2025-11-21;0;0;0,36;3;2;7;3;12,93;14;48;0;0;0;Miss Glam Padang;21;0;0;0;0;;;41,67;0;0
5333;SHINZUI;8992946518799;SHINZUI Body Cleanser Matsu 180ml;12356;18000;2555;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;16;14;2025-11-20;0;0;0,27;3;3;7;3;20,19;21;72;0;57;704292;Miss Glam Padang;21;0;0;0;0;;;51,85;0;0
5334;SHINZUI;8992946513350;SHINZUI Body Cleanser Matsu 225ml;18860;27500;3164;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;12;5;2025-11-19;0;0;0,2;3;2;7;3;13,39;14;48;0;42;792120;Miss Glam Padang;21;0;0;0;0;;;25;0;0
5335;SHINZUI;8992946523519;SHINZUI Body Cleanser Matsu 400ml;24963;32000;3212;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;11;2;2025-11-19;0;0;0,19;3;1;7;3;6,44;7;24;0;21;524223;Miss Glam Padang;21;0;0;0;0;;;10,53;0;0
5336;SHINZUI;8992946522253;SHINZUI Body Cleanser Myori 180ml;12325;18000;2191;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;20;6;2025-11-23;0;0;0,34;3;3;7;3;19,98;21;72;0;66;813450;Miss Glam Padang;21;0;0;0;0;;;17,65;0;0
5337;SHINZUI;8992946522222;SHINZUI Body Cleanser Myori 225ml;18818;27500;4031;B*;BEAUTY MATURE;Body Cleanser;Body Wash;0;8;6;2025-11-10;0;0;0,14;3;1;7;3;6,59;7;24;0;18;338724;Miss Glam Padang;21;0;0;0;0;;;42,86;0;0
5338;SHINZUI;8992946523540;SHINZUI Body Cleanser Myori 400ml;24463;32000;2543;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;16;16;2025-11-21;0;0;0,27;3;2;7;3;13,19;14;48;0;0;0;Miss Glam Padang;21;0;0;0;0;;;59,26;0;0
5339;SHINZUI;8992946522260;SHINZUI Body Cleanser Sakura 180ml;12344;18000;890;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;58;20;2025-11-23;0;0;0,98;3;3;7;3;18,05;21;72;0;51;629544;Miss Glam Padang;21;0;0;0;0;;;20,41;0;0
5340;SHINZUI;8992946522239;SHINZUI Body Cleanser Sakura 225ml;18830;27500;1666;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;29;17;2025-11-20;0;0;0,49;3;3;7;3;19,53;21;72;0;54;1016820;Miss Glam Padang;21;0;0;0;0;;;34,69;0;0
5341;SHINZUI;8992946523557;SHINZUI Body Cleanser Sakura 400ml;24474;32000;1370;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;37;24;2025-11-23;0;0;0,63;3;3;7;3;19,12;21;72;0;0;0;Miss Glam Padang;21;0;0;0;0;;;38,1;0;0
5342;SHINZUI;8992946525568;SHINZUI Body Cleanser Skin Lightening Hana Botol 500ml;36049;52500;5736;B*;BEAUTY MATURE;Body Cleanser;Body Wash;0;3;5;2025-10-07;0;0;0,05;3;1;7;3;6,85;7;24;0;0;0;Miss Glam Padang;21;0;0;0;0;;;100;0;0
5343;SHINZUI;8992946525605;SHINZUI Body Cleanser Skin Lightening Kensho Botol 480ml;35754;49500;4395;B*;BEAUTY MATURE;Body Cleanser;Body Wash;0;6;4;2025-11-02;0;0;0,1;3;1;7;3;6,69;7;24;0;0;0;Miss Glam Padang;21;0;0;0;0;;;40;0;0
5344;SHINZUI;8992946525575;SHINZUI Body Cleanser Skin Lightening Kirei Botol 500ml;35754;52500;4386;B*;BEAUTY MATURE;Body Cleanser;Body Wash;0;6;6;2025-11-23;0;0;0,1;3;1;7;3;6,69;7;24;0;18;643572;Miss Glam Padang;21;0;0;0;0;;;60;0;0
5345;SHINZUI;8992946525551;SHINZUI Body Cleanser Skin Lightening Matsu Botol 500ml;36031;52500;6231;B;BEAUTY MATURE;Body Cleanser;Body Wash;0;3;8;2025-11-06;0;0;0,05;3;1;7;3;6,85;7;24;0;0;0;Miss Glam Padang;21;0;0;0;0;;;160;0;0
5346;SHINZUI;8992946525582;SHINZUI Body Cleanser Skin Lightening Myori Botol 500ml;35794;52500;3754;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;9;4;2025-11-17;0;0;0,15;3;2;7;3;13,54;14;48;0;0;0;Miss Glam Padang;21;0;0;0;0;;;26,67;0;0
5347;SHINZUI;8992946525599;SHINZUI Body Cleanser Skin Lightening Sakura Botol 500ml;35754;49500;2782;A;BEAUTY MATURE;Body Cleanser;Body Wash;1;14;6;2025-11-20;0;0;0,24;3;2;7;3;13,29;14;48;0;42;1501668;Miss Glam Padang;21;0;0;0;0;;;25;0;0
5348;SHINZUI;8992946518829;SHINZUI Body Lotiion Kirei 210ml;18893;27500;2978;A;BEAUTY MATURE;Body Care;Body Lotion;1;13;5;2025-11-18;0;0;0,22;3;2;7;3;13,34;14;48;0;42;793506;Miss Glam Padang;21;0;0;0;0;;;22,73;0;0
5349;SHINZUI;8992946513282;SHINZUI Body Lotion Hana 100ml;10365;15500;5161;B*;BEAUTY MATURE;Body Care;Body Lotion;0;4;7;2025-11-10;0;0;0,07;3;1;7;3;6,8;7;24;0;0;0;Miss Glam Padang;21;0;0;0;0;;;100;0;0
5350;SHINZUI;8992946518812;SHINZUI Body Lotion Hana 210ml;18818;26000;4444;B*;BEAUTY MATURE;Body Care;Body Lotion;0;6;6;2025-11-13;0;0;0,1;3;1;7;3;6,69;7;24;0;18;338724;Miss Glam Padang;21;0;0;0;0;;;60;0;0
5351;SHINZUI;8992946513299;SHINZUI Body Lotion Kirei 100ml;10350;15500;3584;A;BEAUTY MATURE;Body Care;Body Lotion;1;9;11;2025-11-11;0;0;0,15;3;1;7;3;6,54;7;24;0;0;0;Miss Glam Padang;21;0;0;0;0;;;73,33;0;0
5352;SHINZUI;8992946513275;SHINZUI Body Lotion Matsu 100ml;10350;15500;3900;A;BEAUTY MATURE;Body Care;Body Lotion;1;8;11;2025-11-21;0;0;0,14;3;2;7;3;13,59;14;48;0;36;372600;Miss Glam Padang;21;0;0;0;0;;;78,57;0;0
5353;SHINZUI;8992946518805;SHINZUI Body Lotion Matsu Reg 210ml;18916;27500;4139;B*;BEAUTY MATURE;Body Care;Body Lotion;0;7;8;2025-11-10;0;0;0,12;3;1;7;3;6,64;7;24;0;0;0;Miss Glam Padang;21;0;0;0;0;;;66,67;0;0
5354;SHINZUI;8992946522291;SHINZUI Body Lotion Sakura 100 ml;10366;15000;2852;A;BEAUTY MATURE;Body Care;Body Lotion;1;13;8;2025-11-21;0;0;0,22;3;2;7;3;13,34;14;48;0;39;404274;Miss Glam Padang;21;0;0;0;0;;;36,36;0;0
5355;SHINZUI;8992946522321;SHINZUI Body Lotion Sakura 210ml;18926;27500;3091;A;BEAUTY MATURE;Body Care;Body Lotion;1;12;9;2025-11-05;0;0;0,2;3;2;7;3;13,39;14;48;0;39;738114;Miss Glam Padang;21;0;0;0;0;;;45;0;0
5356;SHINZUI;8992946522178;SHINZUI Body Scrub Hana 110gr;8289;11500;1536;A;BEAUTY MATURE;Body Cleanser;Body Scrub;1;32;16;2025-11-20;0;0;0,54;3;2;7;3;12,37;14;48;0;0;0;Miss Glam Padang;21;0;0;0;0;;;29,63;0;0
5357;SHINZUI;8992946519345;SHINZUI Body Scrub Hanna 200gr;12535;17500;753;A;BEAUTY MATURE;Body Cleanser;Body Scrub;1;69;28;2025-11-18;0;0;1,17;3;5;7;3;31,49;35;120;0;93;1165755;Miss Glam Padang;21;0;0;50;0;50;;23,93;0;0
5358;SHINZUI;8992946522215;SHINZUI Body Scrub Kensho 120gr;8282;11500;1819;A;BEAUTY MATURE;Body Cleanser;Body Scrub;1;26;25;2025-11-16;0;0;0,44;3;6;7;3;40,68;42;144;0;120;993840;Miss Glam Padang;21;0;0;0;0;;;56,82;0;0
5359;SHINZUI;8992946522185;SHINZUI Body Scrub Kerai 110gr;8301;11500;835;A;BEAUTY MATURE;Body Cleanser;Body Scrub;1;62;22;2025-11-21;0;0;1,05;3;5;7;3;31,85;35;120;0;99;821799;Miss Glam Padang;21;0;0;50;0;50;;20,95;0;0
5360;SHINZUI;8992946513398;SHINZUI Body Scrub Kesho 200ml;12541;17500;526;A;BEAUTY MATURE;Body Cleanser;Body Scrub;1;97;41;2025-11-22;0;0;1,64;3;7;7;3;44,07;49;168;0;126;1580166;Miss Glam Padang;21;0;0;50;0;50;;25;0;0
5361;SHINZUI;8992946519352;SHINZUI Body Scrub Kirei 200g;12526;17500;290;A;BEAUTY MATURE;Body Cleanser;Body Scrub;1;162;80;2025-11-23;0;0;2,75;3;8;7;3;47,76;56;192;0;0;0;Miss Glam Padang;21;0;0;50;0;50;;29,09;0;0
5362;SHINZUI;8992946522161;SHINZUI Body Scrub Matsu 110ml;8422;11500;2779;A;BEAUTY MATURE;Body Cleanser;Body Scrub;1;14;11;2025-11-20;0;0;0,24;3;2;7;3;13,29;14;48;0;36;303192;Miss Glam Padang;21;0;0;0;0;;;45,83;0;0
5363;SHINZUI;8992946519338;SHINZUI Body Scrub Matsu 200gr;12531;17500;647;A;BEAUTY MATURE;Body Cleanser;Body Scrub;1;79;56;2025-11-21;0;0;1,34;3;5;7;3;30,98;35;120;0;0;0;Miss Glam Padang;21;0;0;50;0;50;;41,79;0;0
5364;SHINZUI;8992946522192;SHINZUI Body Scrub Myori 110gr;8294;11500;1018;A;BEAUTY MATURE;Body Cleanser;Body Scrub;1;51;23;2025-11-23;0;0;0,86;3;4;7;3;25,41;28;96;0;72;597168;Miss Glam Padang;21;0;0;50;0;50;;26,74;0;0
5365;SHINZUI;8992946521812;SHINZUI Body Scrub Myori 200ml;12533;17500;379;A;BEAUTY MATURE;Body Cleanser;Body Scrub;1;129;58;2025-11-22;0;0;2,19;3;9;7;36;56,44;63;216;0;144;1804752;Miss Glam Padang;21;0;0;50;0;50;;26,48;0;0
5366;SHINZUI;8992946522208;SHINZUI Body Scrub Sakura 110ml;8292;11500;407;A;BEAUTY MATURE;Body Cleanser;Body Scrub;1;122;57;2025-11-23;0;0;2,07;3;10;7;36;63,8;70;240;0;180;1492560;Miss Glam Padang;21;0;0;50;0;50;;27,54;0;0
5367;SHINZUI;8992946521829;SHINZUI Body Scrub Sakura 200ml;12521;17500;203;A;BEAUTY MATURE;Body Cleanser;Body Scrub;1;218;100;2025-11-23;0;0;3,69;3;10;7;3;58,92;70;240;0;0;0;Miss Glam Padang;21;0;0;50;0;50;;27,1;0;0
5368;SHINZUI;8992946533686;SHINZUI Exfoliating Gel Cica 130ml ;9770;13000;3748;A;BEAUTY MATURE;Body Cleanser;Body Spa;1;9;5;2025-11-17;0;0;0,15;3;1;7;3;6,54;7;24;0;18;175860;Miss Glam Padang;21;0;0;0;0;;;33,33;0;0
5369;SHINZUI;8992946533693;SHINZUI Exfoliating Gel Honey 130ml ;9708;13000;2528;A;BEAUTY MATURE;Body Cleanser;Body Spa;1;16;5;2025-11-21;0;0;0,27;3;2;7;3;13,19;14;48;0;42;407736;Miss Glam Padang;21;0;0;0;0;;;18,52;0;0
5370;SHINZUI;8992946533679;SHINZUI Exfoliating Gel Ichigo 130ml ;9697;13000;1487;A;BEAUTY MATURE;Body Cleanser;Body Spa;1;33;17;2025-11-22;0;0;0,56;3;3;7;3;19,32;21;72;0;54;523638;Miss Glam Padang;21;0;0;0;0;;;30,36;0;0
5371;SHINZUI;8992946514296;SHINZUI Lightening Facial Wash 80ml;19760;28000;978;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;53;28;2025-11-23;0;0;0,9;3;4;7;3;25,31;28;96;0;0;0;Miss Glam Padang;21;0;0;50;0;50;;31,11;0;0
5372;SHINZUI;8992946526206;SHINZUI Skin Lightening Facial Wash For Acne Skin 80ml;19758;25500;4580;B*;BEAUTY MATURE;Face Cleansing;Facial Wash;0;6;7;2025-11-23;0;0;0,1;3;2;7;3;13,69;14;48;0;42;829836;Miss Glam Padang;21;0;0;0;0;;;70;0;0
5373;SHINZUI;10400615835;SHINZUI Whitessentials Brightening Serum 20ml;32907;39000;3944;A;BEAUTY MATURE;Sunscreen;Serum;1;8;7;2025-11-18;0;0;0,14;3;1;7;1;6,59;7;24;0;0;0;Miss Glam Padang;21;0;0;0;0;;;50;0;0
5374;SHINZUI;10300724454;SHINZUI Whitessentials Brightening Serum Moisturizer 30gr;43359;51500;3400;A;BEAUTY MATURE;Moisturizer;All Day Moisturizer;1;10;8;2025-11-16;0;0;0,17;3;1;7;1;6,49;7;24;0;0;0;Miss Glam Padang;21;0;0;0;0;;;47,06;0;0
5375;SHINZUI;10400615748;SHINZUI Whitessentials Brightening Serum Sunscreen SPF 35 PA +++ 30ml;28372;33500;1990;A;BEAUTY MATURE;Sunscreen;Serum;1;23;13;2025-11-20;0;0;0,39;3;4;7;1;26,83;28;96;0;83;2354876;Miss Glam Padang;21;0;0;0;0;;;33,33;0;0
5376;SHINZUI;101001110604;SHINZUI Whitessentials Double Brightening Facial Wash Snow Mushroom 20ml;4707;6000;806;A;BEAUTY MATURE;Face Cleansing;Facial Wash;1;65;10;2025-11-22;0;0;1,1;3;5;7;1;31,69;35;120;0;110;517770;Miss Glam Padang;21;0;0;50;0;50;;9,09;0;0
5377;SILCOT;8993189700804;SILCOT Cleansing Cotton Ungu isi 82 Pcs;25619;30500;7205;B;BEAUTY TRENDING;Facial Cleansing Tools;Cotton Pad;0;2;20;2025-11-12;0;0;0,03;1;1;2;3;1,97;2;22;0;0;0;Miss Glam Padang;21;0;0;0;0;;;666,67;0;0
5378;SILCOT;8993189329333;SILCOT Maximizer Cotton Kapas Isi 40;25619;30500;2765;A;BEAUTY TRENDING;Facial Cleansing Tools;Cotton Pad;1;14;2;2025-11-17;0;0;0,24;1;2;2;3;3,76;4;44;0;0;0;Miss Glam Padang;21;0;0;0;0;;;8,33;0;0
5379;SILKORO;9555135303836;SILKORO Color Care Hair Serum Black 200ml;38700;46500;6431;B;BEAUTY MATURE;Hair Treatment;Hair Serum;0;2;1;2025-10-10;0;0;0,03;5;1;7;3;6,83;7;26;0;24;928800;Miss Glam Padang;21;0;0;0;0;;;33,33;0;0
5380;SILKORO;9555135302419;SILKORO Color Care Hair Serum Blue 200ml;38700;47000;7232;B;BEAUTY MATURE;Hair Treatment;Hair Serum;0;2;5;2025-11-14;0;0;0,03;5;1;7;3;6,83;7;26;0;21;812700;Miss Glam Padang;21;0;0;0;0;;;166,67;0;0
5381;SILKORO;9555135302402;SILKORO Color Care Hair Serum Hijau 200ml;38700;50000;5432;B*;BEAUTY MATURE;Hair Treatment;Hair Serum;0;4;4;2025-11-21;0;0;0,07;5;1;7;3;6,66;7;26;0;21;812700;Miss Glam Padang;21;0;0;0;0;;;57,14;0;0
5382;SILKORO;9555135304062;SILKORO Color Care Serum Bening 200ml;38700;50000;4282;B*;BEAUTY MATURE;Hair Treatment;Hair Serum;0;7;2;2025-10-30;0;0;0,12;5;1;7;3;6,41;7;26;0;24;928800;Miss Glam Padang;21;0;0;0;0;;;16,67;0;0
5383;SILKORO;9555135304055;SILKORO Color Care Serum Bening 80ml;24500;30500;2419;A;BEAUTY MATURE;Hair Treatment;Hair Serum;1;17;0;2025-11-12;11;9;0,34;5;2;7;3;12,3;14;52;0;51;1249500;Miss Glam Padang;21;0;0;0;0;;;0;5;1,7
5384;SILKORO;9555135304086;SILKORO Color Care Serum Hijab 80ml ;24500;30000;3219;A;BEAUTY MATURE;Hair Treatment;Hair Serum;1;11;2;2025-11-14;0;0;0,19;5;2;7;3;13,07;14;52;0;51;1249500;Miss Glam Padang;21;0;0;0;0;;;10,53;0;0
5385;SILKORO;9555135302983;SILKORO Color Care Serum Hijau 80ml;24500;30000;5255;B*;BEAUTY MATURE;Hair Treatment;Hair Serum;0;4;0;2025-11-17;6;3;0,07;5;2;7;3;13,65;14;52;0;51;1249500;Miss Glam Padang;21;0;0;0;0;;;0;0;0
5386;SILKORO;9555135303003;SILKORO Color Care Serum Merah 80ml;24500;30000;3098;A;BEAUTY MATURE;Hair Treatment;Hair Serum;1;12;5;2025-11-16;0;0;0,2;5;2;7;3;12,98;14;52;0;48;1176000;Miss Glam Padang;21;0;0;0;0;;;25;0;0
5387;SILKORO;9555135302990;SILKORO Color Care Serum Vitamin Rambut Biru 80 ml;24500;30500;5645;B*;BEAUTY MATURE;Hair Treatment;Hair Serum;0;4;4;2025-11-04;0;0;0,07;5;1;7;3;6,66;7;26;0;21;514500;Miss Glam Padang;21;0;0;0;0;;;57,14;0;0
5388;SKIN AQUA;8992821103454;SKIN AQUA Lavender Tone Up UV Essence SPF 50+ Pa++++ 40gr;63486;74500;1999;A;BEAUTY MATURE;Sunscreen;Lotion;1;23;16;2025-11-23;0;0;0,39;2;3;15;3;44,22;45;69;0;54;3428244;Miss Glam Padang;21;0;0;0;0;;;41,03;0;0
5389;SKIN AQUA;8992821104024;SKIN AQUA Sunscreen Serum Spf50+ 40gr;65534;79000;8962;C;BEAUTY MATURE;Sunscreen;Serum;0;1;2;2025-11-12;0;0;0,02;2;1;15;3;14,97;15;23;0;21;1376214;Miss Glam Padang;21;0;0;0;0;;;100;0;0
5390;SKIN AQUA;10200319522;SKIN AQUA Super Moisture Barrier UV Essence 40gr;68993;84500;7125;B;BEAUTY MATURE;Face Care;Essence;0;2;7;2025-11-09;0;0;0,03;2;1;15;1;14,93;15;23;0;16;1103888;Miss Glam Padang;21;0;0;0;0;;;233,33;0;0
5391;SKIN AQUA;10400617705;SKIN AQUA Tone Up Latte Beige 40gr;62258;76000;5836;B*;BEAUTY MATURE;Sunscreen;Serum;0;3;3;2025-11-19;0;0;0,05;2;1;15;1;14,9;15;23;0;20;1245160;Miss Glam Padang;21;0;0;0;0;;;60;0;0
5392;SKIN AQUA;10400617603;SKIN AQUA Tone Up Rose 40gr;62258;76000;4010;B*;BEAUTY MATURE;Sunscreen;Serum;0;8;2;2025-11-19;0;0;0,14;2;1;15;1;14,73;15;23;0;21;1307418;Miss Glam Padang;21;0;0;0;0;;;14,29;0;0
5393;SKIN AQUA;8992821103683;SKIN AQUA Tone Up UV Essences Mint Green SPF 50+ PA++++;63486;74500;3680;A;BEAUTY MATURE;Sunscreen;Lotion;1;9;7;2025-11-19;0;0;0,15;2;2;15;3;29,69;30;46;0;39;2475954;Miss Glam Padang;21;0;0;0;0;;;46,67;0;0
5394;SKIN AQUA;8992821101290;SKIN AQUA UV Mild Milk SPF 25 40gr;50789;59500;1694;A;BEAUTY MATURE;Sunscreen;Cream;1;28;9;2025-11-20;0;0;0,47;2;2;15;3;29,05;30;46;0;36;1828404;Miss Glam Padang;21;0;0;0;0;;;19,15;0;0
5395;SKIN AQUA;8992821103942;SKIN AQUA UV Mist Light & Moisture 40gr;65534;79000;7557;B;BEAUTY MATURE;Sunscreen;Spray;0;2;9;2025-10-26;0;0;0,03;2;1;15;3;14,93;15;23;0;15;983010;Miss Glam Padang;21;0;0;0;0;;;300;0;0
5396;SKIN AQUA;8992821101276;SKIN AQUA UV Moisture Gel SPF 30 40gr;50789;59000;921;A;BEAUTY MATURE;Sunscreen;Gel;1;57;52;2025-11-21;0;0;0,97;2;3;15;3;43,07;45;69;0;0;0;Miss Glam Padang;21;0;0;50;0;50;;53,61;0;0
5397;SKIN AQUA;8992821101283;SKIN AQUA Uv Moisture Milk Spf 50 40gr;50789;59000;423;A;BEAUTY MATURE;Sunscreen;Cream;1;117;90;2025-11-23;0;0;1,98;2;7;15;3;101,03;105;161;0;72;3656808;Miss Glam Padang;21;0;0;50;0;50;;45,45;0;0
5398;SKIN AQUA;10400618354;SKIN AQUA UV Sunscrean Serum Spf 50 Pa++++ 20ml;83556;102000;8224;C;BEAUTY MATURE;Sunscreen;Serum;0;1;11;2025-10-12;0;0;0,02;2;1;15;1;14,97;15;23;0;12;1002672;Miss Glam Padang;21;0;0;0;0;;;550;0;0
5399;SKIN AQUA;8992821101306;SKIN AQUA UV Whitening Milk SPF 50 PA++++ 40gr;50789;56500;40;A;BEAUTY MATURE;Sunscreen;Cream;1;542;509;2025-11-23;0;0;9,19;2;20;15;3;281,63;300;460;0;0;0;Miss Glam Padang;21;0;0;50;0;50;;55,39;0;0
5400;SKIN SANE;30200416004;SKIN SANE Body Serum Playing At The Garden 250ml;55200;69000;8589;C;BEAUTY TRENDING;Body Care;Body Serum;0;1;5;2025-11-12;0;0;0,02;1;1;3;3;2,98;3;22;0;0;0;Miss Glam Padang;21;0;0;0;0;;;250;0;0
5401;SKIN SANE;30200415854;SKIN SANE Body Serum Sweet Berry Crush 250ml;55200;69000;4328;B*;BEAUTY TRENDING;Body Care;Body Serum;0;6;1;2025-11-17;0;0;0,1;1;2;3;3;5,9;6;44;0;42;2318400;Miss Glam Padang;21;0;0;0;0;;;10;0;0
5402;SKIN1004;8809576261301;SKIN1004 Madagascar Centella Air-Fit Suncream Plus 50+ PA+++ 50ml;108715;183000;6317;B;BEAUTY TRENDING;Sunscreen;Cream;0;3;0;2025-11-02;21;11;0,06;4;2;23;3;45,76;46;50;0;51;5544465;Miss Glam Padang;21;0;0;0;0;;;0;0;0
5403;SKIN1004;8809576260601;SKIN1004 Madagascar Centella Ampoule 55ml;90541;132500;2831;A;BEAUTY TRENDING;Serum;Hydrating;1;14;0;2025-10-29;25;20;0,36;4;2;23;3;44,56;46;50;0;51;4617591;Miss Glam Padang;21;0;0;0;0;;;0;4;1,44
5404;SKIN1004;8809576261127;SKIN1004 Madagascar Centella Ampoule Foam 125ml;86512;163500;7545;B;BEAUTY TRENDING;Face Cleansing;Facial Wash;0;2;0;2025-09-28;56;28;0,06;4;1;23;3;22,76;23;25;0;24;2076288;Miss Glam Padang;21;0;0;0;0;;;0;0;0
